Participant_ID,RowNumber,session_id,age,backcount1,backcount10,backcount2,backcount3,backcount4,backcount5,backcount6,backcount7,backcount8,backcount9,big5_01,big5_02,big5_03,big5_04,big5_05,big5_06,big5_07,big5_08,big5_09,big5_10,elm_01,elm_02,elm_03,elm_04,elm_05,gender,intrinsic_01,intrinsic_02,intrinsic_03,intrinsic_04,intrinsic_05,intrinsic_06,intrinsic_07,intrinsic_08,intrinsic_09,intrinsic_10,intrinsic_11,intrinsic_12,intrinsic_13,intrinsic_14,intrinsic_15,kposition,kratio,lposition,lratio,mcdv1,mcdv2,mcfiller1,mcfiller2,mcfiller3,mood_01,mood_02,nfc_01,nfc_02,nfc_03,nfc_04,nfc_05,nfc_06,nposition,nratio,pate_01,pate_02,pate_03,pate_04,pate_05,rposition,rratio,sarcasm,selfesteem_01,stress_01,stress_02,stress_03,stress_04,tempest2,tempest3,tempfollowup1,tempfollowup2,tempfollowup3,vposition,vratio,year,Temperatureinlab,ClipboardWeight,IIResponse,SRConfidenceResponse,NumberofDays,Pool2a,Pool2b,Pool2c,Pool2d,Pool3,Pool4,Pool5a,Pool6,Pool7b,Pool7c,Pool7d,Pool8,Pool9,Pool10,Pool11,Pool12,Pool13,Pool14,Pool15,Pool16a,Pool16b,Pool17,Pool18,Pool19a,Pool19b,Persistence,anagrams_order,attention_order,availinstruct_order,availk_order,availl_order,availn_order,availr_order,availv_order,bigfive_order,debrief_order,demographics_order,elmques_order,filler1_order,filler2_order,galinskyvignette_order,inlab_order,intrinsic_order,mcfiller_order,moninvignette_order,mood_order,nfc_order,participantid_order,participation_order,selfesteem_order,startpage_order,stress_order,stroop_order,stroopinstructions_order,stroopinstructionstest_order,stroopprac_order,tempestimate_order,tempfollowup_order,welcome_order,MonthComputer,DayComputer,YearComputer,DaysSinceMonthComputer,DaysSinceAugComputer,DaysSinceMonthLab,DaysSinceAugLab,DaysSinceMonthStart,DaysSinceAugStart,DaysInComp,DaysInLab,Openness,Conscientiousness,Extraversion,Agreeableness,Neuroticism,Intrinsic,Mood,NFC,ReportedAttention,ReportedEffort,SelfEsteem,Stress,K1st,L1st,N1st,R1st,V1st,AvailFirst,ArgumentQuality,NFCcenter,ELMCond,CBReject
29,1052,7483405,24,357,330,354,351,348,345,342,339,336,333,7,3,5,5,7,1,6,5,5,4,3,3,1,1,1,2,2,1,2,3,2,2,3,2,3,4,3,2,4,4,4,2,5,2,6,0,-1,1,0,3,5,4,2,3,4,4,3,2,2,7,5,4,2,1,3,2,6,2,2,3,3,3,2,6,4,7,6,5,1,7,1,26.2,10,5,5,94,0,1,0,0,NA,0.5,0,0,0,1,0,0,NA,NA,NA,200,4200,12000,NA,1,0,3,1,1,0.5,175.0000032,8,33,18,20,22,23,19,21,32,36,35,10,12,13,14,2,31,16,17,29,30,37,28,34,0,27,7,4,6,5,26,25,1,10,14,14,61,75,61,75,31,36,0.414893617,0.414893617,5.5,4,7,5.5,4,2.733333333,3.5,3,5,4,2,2.75,0,0,0,0,1,1,1.8,-0.182539683,-1,0
3,240,7404968,26,357,128,354,351,248,245,241,138,135,131,2,6,6,7,4,6,5,1,5,5,6,5,6,6,6,1,2,2,2,4,3,4,4,4,4,2,2,1,2,4,1,1,2,2,5,2,-2,1,0,1,5,5,4,4,5,3,2,1,1,3,3,4,2,4,2,1,3,1,2,2,3,3,4,3,3,6,4,1,2,30,3,21.5,10,6,3,94,0,1,0,0,NA,0.5,0,0,0,1,0,0,NA,NA,NA,200,4200,12000,NA,1,0,3,1,1,0.5,240.000002,15,29,5,10,7,9,6,8,31,36,35,17,23,24,25,18,33,3,4,34,28,37,27,30,0,32,14,11,13,12,21,20,1,9,8,14,31,39,31,39,31,36,0.031914894,0.031914894,3.5,6.5,2,3.5,5,2.333333333,3,2.833333333,3,4,2,3,1,0,1,1,0,3,5.8,-0.349206349,-1,0
30,1118,7487628,19,357,330,354,351,348,345,342,339,336,333,5,5,7,6,6,4,7,4,3,5,5,4,3,6,6,1,2,1,1,3,3,3,2,4,3,4,4,2,4,3,4,1,1,1,1,0,3,2,1,1,4,4,2,3,4,3,3,5,2,2,5,4,2,6,6,2,1,5,3,2,3,3,3,3,1,7,7,7,1,1,2,26.4,20,7,5,94,0,1,0,0,NA,0.5,0,0,0,1,0,0,NA,NA,NA,200,4200,12000,NA,1,0,3,1,1,0.5,68.99999916,26,29,2,7,5,3,4,6,30,36,35,13,20,21,22,11,28,9,10,33,32,37,27,34,0,31,18,15,17,16,25,24,1,10,15,14,61,76,61,76,31,36,0.425531915,0.425531915,4.5,5.5,4.5,5,5.5,2.866666667,4,2.333333333,5,4,3,2.75,1,1,0,0,1,3,4.8,-0.849206349,-1,0
31,1625,7539441,19,357,330,354,351,348,345,342,339,336,333,6,4,6,2,6,3,6,1,4,2,6,6,7,7,7,2,3,4,3,4,3,3,2,4,2,2,4,3,3,2,3,2,2,2,3,0,2,1,0,1,2,2,3,1,1,4,4,2,NA,6,4,5,2,1,3,1,2,1,6,3,4,3,2,6,3,7,6,4,1,4,1,19.2,10,7,5,94,0,1,0,0,NA,0.5,0,0,0,1,0,0,NA,NA,NA,200,4200,12000,NA,1,0,3,1,1,0.5,60.99998974,14,34,21,23,22,24,26,25,28,36,35,7,18,19,20,16,30,9,10,32,31,37,29,33,0,27,5,2,4,3,13,12,1,11,4,14,92,96,92,96,31,36,0.638297872,0.638297872,6,6.5,5.5,5,3,3,6,4.166666667,4,5,6,2.5,0,0,NA,1,1,NA,6.6,0.984126984,1,0
32,1730,7550010,19,357,330,354,351,348,345,342,339,336,333,1,1,7,5,5,7,7,1,6,3,7,6,8,9,7,1,2,2,1,1,2,4,4,4,3,4,3,2,3,1,4,NA,0,2,0.1,0,3,1,0,1,4,4,3,2,4,2,2,4,2,1,3,4,2,4,1,2,0,3,2,3,3,4,2,7,3,7,7,6,NA,0,3,21.3,20,7,5,94,0,1,0,0,NA,0.5,0,0,0,1,0,0,NA,NA,NA,200,4200,12000,NA,1,0,3,1,1,0.5,216.0000002,17,33,18,23,21,19,20,22,30,36,35,12,3,4,5,13,34,15,16,27,28,37,31,29,0,32,9,6,8,7,26,25,1,11,10,14,92,102,92,102,31,36,0.70212766,0.70212766,5,7,1,7,3.5,2.266666667,4,2.5,3,4,2,2.5,NA,0,0,0,NA,NA,7.4,-0.682539683,1,0
33,1776,7552479,18,357,330,354,351,348,345,342,339,336,333,7,4,5,5,7,2,7,6,5,2,6,7,8,7,7,1,4,1,1,3,4,3,2,3,4,4,4,4,4,4,4,2,16,1,7,0,1,2,1,1,2,2,4,3,4,3,2,3,2,20,5,4,2,6,6,1,9,5,5,3,3,2,4,6,2,6,7,5,1,6,2,21,10,6,5,94,0,1,0,0,NA,0.5,0,0,0,1,0,0,NA,NA,NA,200,4200,12000,NA,1,0,3,1,1,0.5,240.000002,3,33,17,18,20,19,22,21,29,36,35,11,13,14,15,16,28,5,6,31,32,37,27,30,0,34,26,23,25,24,9,8,1,11,11,14,92,103,92,103,31,36,0.712765957,0.712765957,6.5,3.5,6.5,5.5,4,3.266666667,6,2.833333333,5,4,5,3.5,0,1,0,1,1,3,7,-0.349206349,-1,1
34,2057,7578247,19,357,330,354,351,348,345,342,339,336,333,5,3,5,5,6,3,7,6,2,2,5,4,6,5,5,1,2,3,2,3,3,4,3,2,2,4,4,2,3,3,4,2,14,2,13,0,3,1,0,1,5,5,3,2,4,3,5,2,1,8,3,4,2,4,6,2,20,1,6,4,3,2,4,4,3,7,7,5,2,15,2,20.9,20,7,3,94,0,1,0,0,NA,0.5,0,0,0,1,0,0,NA,NA,NA,200,4200,12000,NA,1,0,3,1,1,0.5,81.00000008,22,27,2,7,4,6,5,3,29,36,35,17,24,25,26,11,34,9,10,31,33,37,28,32,0,30,15,12,14,13,20,19,1,11,24,14,92,116,92,116,31,36,0.85106383,0.85106383,6,3.5,5,6,5.5,2.666666667,3,3.5,3,4,6,3.75,0,0,1,0,0,1,5,0.317460317,-1,0
35,2061,7578508,18,3,3,9,6,3,9,3,3,3,6,7,6,6,6,7,5,5,4,6,4,4,4,3,3,4,1,3,2,1,4,4,4,4,4,2,4,4,2,4,4,4,1,5,1,3,0,3,1,2,3,4,4,4,3,3,3,4,3,2,3,4,4,2,1,1,2,4,3,5,5,5,4,3,6,3,6,5,5,2,3,2,20.3,10,7,4,94,0,1,0,0,NA,0.5,0,0,0,1,0,0,NA,NA,NA,200,4200,12000,NA,1,0,3,1,1,0.5,240.000002,22,30,16,19,20,18,17,21,34,36,35,3,12,13,14,15,33,5,6,32,29,37,27,28,0,31,10,7,9,8,26,25,1,11,24,14,92,116,92,116,31,36,0.85106383,0.85106383,5.5,5,5,3.5,4,2.933333333,4,3.333333333,4,4,5,2.75,1,1,0,0,0,2,3.6,0.150793651,1,0
36,2080,7580307,19,357,330,354,351,348,345,342,339,336,333,3,4,6,5,7,7,7,5,3,4,7,5,7,5,5,2,3,3,3,4,4,2,1,4,4,4,4,3,3,3,3,1,3,1,5,0,3,2,0,2,6,5,4,2,1,4,5,2,1,6,4,4,3,1,6,2,20,4,2,3,4,3,3,5,4,7,7,7,2,15,1,21.3,20,6,4,94,0,1,0,0,NA,0.5,0,0,0,1,0,0,NA,NA,NA,200,4200,12000,NA,1,0,3,1,1,0.5,240.000002,8,31,12,16,14,17,13,15,29,36,35,10,19,20,21,11,32,6,7,34,30,37,33,27,0,28,25,22,24,23,4,3,1,11,25,14,92,117,92,117,31,36,0.861702128,0.861702128,5.5,4.5,2,5.5,5,3.466666667,2.5,4.333333333,4,4,2,2.75,1,1,1,0,0,3,5.8,1.150793651,1,0
37,2081,7580327,20,357,330,354,351,348,345,342,339,336,333,4,5,3,6,6,5,6,6,2,6,6,5,6,6,5,1,2,2,1,3,3,4,4,2,2,3,3,2,4,2,3,1,5,1,4,1,-1,3,0,2,4,3,3,4,4,2,3,4,2,30,4,4,2,1,3,2,20,3,3,4,3,3,4,6,4,5,6,4,1,7,2,21,10,6,4,94,0,1,0,0,NA,0.5,0,0,0,1,0,0,NA,NA,NA,200,4200,12000,NA,1,0,3,1,1,0.5,240.000002,26,34,9,11,13,10,12,14,29,36,35,3,17,18,19,15,27,24,25,30,31,37,32,33,0,28,8,5,7,6,22,21,1,11,25,14,92,117,92,117,31,36,0.861702128,0.861702128,4,2.5,3.5,4.5,6,2.266666667,4.5,2.333333333,4,4,3,3.5,1,1,0,0,1,3,5.6,-0.849206349,-1,1
38,2194,7602936,22,257,230,254,251,248,245,242,239,236,233,6,1,7,2,6,7,7,1,7,2,9,9,9,8,8,1,3,4,2,3,4,3,2,4,4,4,4,3,4,4,3,NA,NA,NA,NA,0,1,1,0,1,2,2,3,4,4,4,3,2,NA,NA,3,5,2,1,6,NA,NA,6,7,3,5,5,1,5,2,7,7,7,NA,NA,1,21.3,20,7,5,94,0,1,0,0,NA,0.5,0,0,0,1,0,0,NA,NA,NA,200,4200,12000,NA,1,0,3,1,1,0.5,134.9999995,2,32,3,6,7,8,4,5,33,36,35,10,14,15,16,11,31,18,19,29,30,37,34,28,0,27,26,23,25,24,22,21,1,12,2,14,122,124,122,124,31,36,0.936170213,0.936170213,6,7,3.5,7,1.5,3.4,6,3,3,5,7,1.5,NA,NA,NA,NA,NA,NA,8.6,-0.182539683,1,1
39,2313,7608844,20,359,350,358,357,356,355,354,353,352,351,5,5,6,6,7,7,6,3,5,2,6,5,3,7,7,1,2,2,3,3,4,2,2,3,3,3,3,3,4,4,4,1,4,2,2,0,3,2,2,3,1,1,4,2,4,4,4,2,2,3,4,4,2,1,5,2,5,6,6,3,4,2,4,6,3,7,6,6,2,1,3,20.9,10,7,5,94,0,1,0,0,NA,0.5,0,0,0,1,0,0,NA,NA,NA,200,4200,12000,NA,1,0,3,1,1,0.5,202.9999965,11,27,2,4,3,5,7,6,32,36,35,14,16,17,18,19,33,25,26,29,31,37,28,34,0,30,23,20,22,21,10,9,1,12,3,14,122,125,122,125,31,36,0.946808511,0.946808511,6.5,5.5,3,4.5,4.5,3.133333333,7,3.666666667,4,4,6,3.25,1,0,0,0,0,1,5.6,0.484126984,-1,1
40,2332,7609355,21,357,331,354,351,349,346,343,340,337,334,6,4,7,6,5,6,7,3,5,6,6,5,6,5,3,1,2,2,1,4,3,2,2,4,2,4,2,3,2,4,4,1,3,1,8,1,2,1,0,1,4,4,3,2,4,3,3,2,2,13,3,4,2,4,2,1,6,2,5,4,4,3,4,7,2,7,7,4,2,12,4,21.4,20,7,5,94,0,1,0,0,NA,0.5,0,0,0,1,0,0,NA,NA,NA,200,4200,12000,NA,1,0,3,1,1,0.5,184.9999999,20,31,21,22,25,24,23,26,28,36,35,18,14,15,16,19,29,3,4,33,34,37,32,27,0,30,9,6,8,7,12,11,1,12,3,14,122,125,122,125,31,36,0.946808511,0.946808511,3.5,6,4,5.5,4.5,2.866666667,4,3.166666667,3,4,5,3.25,1,1,0,1,0,3,5,-0.015873016,-1,0
41,2451,7624260,22,357,330,354,351,NA,345,342,339,336,333,1,3,5,6,6,5,6,5,5,2,3,4,4,4,4,1,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,1,4,1,5,2,1,1,0,1,2,1,3,3,3,3,3,3,2,4,3,3,2,4,5,1,5,4,3,4,3,3,3,5,4,6,6,4,2,5,2,21.4,10,4,5,94,0,1,0,0,NA,0.5,0,0,0,1,0,0,NA,NA,NA,200,4200,12000,NA,1,0,3,1,1,0.5,175.0000032,12,34,21,22,25,23,24,26,27,36,35,20,3,4,5,7,28,14,15,31,32,37,30,33,0,29,11,8,10,9,18,17,1,12,8,14,122,130,122,130,31,36,1,1,6,4,2,5.5,4.5,2.666666667,6.5,3,3,3,3,3.25,1,1,0,1,0,3,3.8,-0.182539683,-1,0
42,2452,7624350,20,357,330,354,351,348,345,342,339,336,333,2,2,7,2,5,7,6,2,7,3,6,5,5,4,5,2,3,3,2,3,2,2,2,3,3,4,2,2,3,2,4,1,7,1,6,0,3,2,1,1,2,2,2,2,2,4,3,2,1,8,4,5,2,4,6,1,7,5,5,2,2,4,2,5,3,6,6,4,1,5,2,NA,20,6,5,94,0,1,0,0,NA,0.5,0,0,0,1,0,0,NA,NA,NA,200,4200,12000,NA,1,0,3,1,1,0.5,170.0000001,11,32,5,10,7,9,6,8,28,36,35,25,17,18,19,26,30,3,4,33,29,37,31,34,0,27,15,12,14,13,23,22,1,12,8,14,122,130,122,130,31,36,1,1,5,6.5,1.5,6,1.5,2.8,6,3.5,4,5,5,2.5,1,1,1,1,1,5,5,0.317460317,1,0
44,2455,7624691,18,357,330,354,351,348,345,342,339,336,333,3,2,3,5,7,2,6,6,5,5,6,5,4,3,3,2,3,3,3,3,3,2,2,3,2,4,3,4,2,3,4,2,6,1,7,1,1,2,2,1,3,2,3,4,4,4,4,4,1,8,3,5,2,2,6,1,8,5,5,3,4,3,3,4,3,6,7,5,2,3,2,26.6,20,5,5,94,0,1,0,0,NA,0.5,0,0,0,1,0,0,NA,NA,NA,200,4200,12000,NA,1,0,3,1,1,0.5,86.0000025,19,30,2,5,7,3,6,4,29,36,35,22,9,10,11,26,31,24,25,27,28,37,33,34,0,32,18,15,17,16,14,13,1,12,8,14,122,130,122,130,31,36,1,1,5,2.5,4.5,6,4,3.066666667,5.5,2.833333333,3,5,5,2.75,0,1,1,1,0,3,4.2,-0.349206349,1,0
45,2459,7625507,27,357,330,354,351,348,345,342,339,336,333,2,1,6,3,7,7,7,2,2,3,7,7,7,6,6,1,3,3,4,4,4,2,2,4,4,4,4,3,4,4,4,NA,0,1,1,0,2,1,1,3,3,3,4,1,1,5,4,2,2,3,4,4,2,4,3,1,5,5,3,3,3,3,4,6,2,7,7,5,2,0,3,21.9,10,6,5,94,0,1,0,0,NA,0.5,0,0,0,1,0,0,NA,NA,NA,200,4200,12000,NA,1,0,3,1,1,0.5,124.0000013,18,32,10,15,13,11,12,14,29,36,35,17,20,21,22,23,33,7,8,27,30,37,31,34,0,28,5,2,4,3,26,25,1,12,8,14,122,130,122,130,31,36,1,1,6,6,1.5,7,4.5,3.666666667,5,4.5,4,4,3,3.25,NA,1,0,1,0,NA,6.6,1.317460317,-1,0
46,2462,7625780,19,357,330,354,351,348,345,342,339,336,333,2,2,4,6,5,3,7,5,5,2,8,6,7,6,6,2,4,4,4,4,4,2,1,3,3,3,3,2,2,4,4,1,1,2,5,0,2,2,0,2,5,4,3,2,2,4,3,2,2,7,3,3,1,1,4,1,3,5,3,3,2,2,2,5,3,6,6,6,2,6,1,21.9,20,7,5,94,0,1,0,0,NA,0.5,0,0,0,1,0,0,NA,NA,NA,200,4200,12000,NA,1,0,3,1,1,0.5,122.9999992,8,33,19,21,23,24,20,22,29,36,35,7,3,4,5,25,32,10,11,28,34,37,31,30,0,27,18,15,17,16,14,13,1,12,8,14,122,130,122,130,31,36,1,1,5.5,3.5,3.5,6.5,4.5,3.4,3.5,3.666666667,3,3,3,3.25,1,0,0,1,0,2,6.6,0.484126984,1,0
6,257,7406991,18,357,340,354,351,348,345,352,349,346,343,7,5,6,2,5,1,5,1,4,3,4,3,4,5,5,1,2,1,2,3,3,4,4,4,3,4,2,2,4,1,4,NA,NA,1,NA,0,3,1,0,2,2,1,3,2,4,1,2,3,NA,NA,4,4,2,1,1,NA,NA,4,6,2,4,2,1,4,3,7,6,5,2,3,1,21.9,20,6,5,94,0,1,0,0,NA,0.5,0,0,0,1,0,0,NA,NA,NA,200,4200,12000,NA,1,0,3,1,1,0.5,85.99999433,10,32,18,22,20,21,23,19,31,36,35,17,6,7,8,15,34,25,26,28,29,37,33,30,0,27,14,11,13,12,4,3,1,9,9,14,31,40,31,40,31,36,0.042553191,0.042553191,5,6.5,7,4,3,2.466666667,6.5,2.5,4,4,6,2.25,NA,1,NA,NA,0,NA,4.2,-0.682539683,1,0
7,266,7407430,18,357,330,354,351,348,345,342,339,336,333,4,3,5,6,7,2,6,3,5,1,6,4,5,5,5,1,3,3,3,3,3,3,3,4,4,4,3,4,4,3,3,2,23,1,8,0,3,1,0,1,3,3,3,2,2,4,5,2,2,13,4,4,2,1,4,1,6,5,3,3,3,4,3,4,2,6,7,4,2,18,1,21.9,10,6,5,94,0,1,0,0,NA,0.5,0,0,0,1,0,0,NA,NA,NA,200,4200,12000,NA,1,0,3,1,1,0.5,184.9999999,8,29,2,7,5,3,4,6,32,36,35,21,17,18,19,22,34,10,11,33,28,37,27,30,0,31,26,23,25,24,15,14,1,9,9,14,31,40,31,40,31,36,0.042553191,0.042553191,7,5,5,5.5,4.5,3.2,5,4,4,4,3,2.75,0,1,0,1,0,2,5,0.817460317,1,0
8,301,7409617,17,357,330,354,351,348,345,342,339,336,333,2,6,6,4,3,7,5,4,4,7,4,5,3,6,5,2,2,2,1,2,2,2,2,3,3,4,2,2,3,3,3,1,6,1,5,0,1,3,0,1,4,4,1,4,3,3,1,4,2,8,5,4,2,1,2,2,7,5,5,3,5,4,1,6,3,6,6,4,1,4,1,19.6,20,5,5,94,0,1,0,0,NA,0.5,0,0,0,1,0,0,NA,NA,NA,200,4200,12000,NA,1,0,3,1,1,0.5,205.0000014,10,33,11,13,16,14,15,12,29,36,35,6,23,24,25,21,27,3,4,32,28,37,30,31,0,34,20,17,19,18,9,8,1,9,10,14,31,41,31,41,31,36,0.053191489,0.053191489,2,5,1.5,3.5,4,2.533333333,4,2,5,4,5,1.75,1,1,0,0,1,3,4.6,-1.182539683,1,0
9,302,7409728,17,357,330,354,351,348,345,342,339,336,333,7,4,6,6,5,2,6,2,3,1,6,5,6,7,8,1,3,2,2,4,4,3,2,4,3,3,4,2,3,2,4,1,4,2,6,0,3,1,0,1,3,2,4,3,4,2,5,2,2,7,4,4,2,1,1,1,3,4,6,2,4,3,4,5,2,6,6,2,2,6,1,19.6,10,6,4,94,0,1,0,0,NA,0.5,0,0,0,1,0,0,NA,NA,NA,200,4200,12000,NA,1,0,3,1,1,0.5,71.99999671,14,32,15,17,18,20,19,16,30,36,35,3,11,12,13,21,29,8,9,31,28,37,33,27,0,34,25,22,24,23,6,5,1,9,10,14,31,41,31,41,31,36,0.053191489,0.053191489,6,6,6.5,5,5.5,3,5.5,3.333333333,4,4,6,2.75,1,0,0,1,0,2,6.4,0.150793651,1,0
NA,800,7459564,20,357,334,354,351,349,347,344,341,339,337,6,2,5,2,7,6,7,1,7,1,4,4,4,4,5,1,2,2,2,4,4,4,4,3,4,4,4,4,4,4,4,1,10,1,10,-3,2,2,2,1,1,1,4,1,1,3,3,4,1,12,3,3,1,1,4,2,9,5,6,3,4,5,4,6,3,7,6,6,2,5,2,NA,NA,NA,NA,94,0,1,0,0,NA,0.5,0,0,0,1,0,0,NA,NA,NA,200,4200,12000,NA,1,0,3,1,1,0.5,240.000002,6,31,21,26,22,25,23,24,27,36,35,8,3,4,5,13,34,15,16,29,33,37,32,28,0,30,20,17,19,18,11,10,1,10,2,14,61,63,NA,NA,31,36,0.287234043,NA,7,6,4,6.5,1.5,3.133333333,7,3.666666667,3,3,6,2.5,1,1,1,0,0,3,4.2,0.484126984,1,NA
NA,252,7406697,29,357,330,354,351,448,445,442,339,336,333,6,1,6,2,7,5,6,3,6,3,6,5,5,5,5,1,3,2,2,4,4,3,2,3,4,4,4,4,4,3,4,NA,1,1,3,0,1,2,1,2,2,2,3,5,3,3,2,2,2,2,3,3,2,1,4,2,3,5,5,4,4,4,2,7,4,7,6,4,1,4,1,NA,NA,NA,NA,94,0,1,0,0,NA,0.5,0,0,0,1,0,0,NA,NA,NA,200,4200,12000,NA,1,0,3,1,1,0.5,240.9999954,8,29,9,12,14,13,11,10,34,36,35,23,19,20,21,7,32,25,26,28,30,37,33,31,0,27,5,2,4,3,17,16,1,9,9,14,31,40,NA,NA,31,36,0.042553191,NA,6,5.5,4.5,6.5,2,3.333333333,6,2.666666667,3,3,5,2.5,NA,1,0,0,1,NA,5.2,-0.515873016,1,NA
10,517,7428114,18,357,331,354,351,348,346,343,340,337,334,7,3,7,3,7,3,7,3,7,2,6,2,2,6,4,1,4,3,3,4,4,3,3,4,3,4,4,4,4,4,4,2,5,1,5,0,3,2,0,1,2,2,3,1,2,1,5,1,2,10,5,5,3,2,4,1,20,1,7,4,4,4,2,5,2,7,7,4,2,6,1,76.5,20,7,5,88,0,1,0,0,NA,0.5,0,0,1,1,0,0,NA,NA,NA,6,700,500,NA,1,0,4,1,1,0.5,171.0000029,9,29,10,13,11,12,15,14,32,36,35,8,4,5,6,20,27,22,23,33,30,37,31,34,0,28,19,16,18,17,26,25,1,9,18,14,31,49,31,49,31,46,0.034090909,0.034090909,6.5,6,6,6,2,3.533333333,6,3.833333333,5,5,7,2.5,0,1,0,1,0,2,4,0.650793651,-1,0
101,1907,7563058,19,357,330,354,351,348,345,342,339,336,333,7,5,3,1,6,1,6,1,6,1,4,6,7,5,6,2,4,4,4,4,3,2,1,4,4,3,3,2,3,4,4,1,6,1,6,2,1,2,0,1,4,3,3,1,2,4,5,3,2,8,3,4,2,4,6,2,12,2,6,1,4,4,1,4,4,6,5,5,1,6,2,72.5,10,6,2,88,0,1,0,0,NA,0.5,0,0,1,1,0,0,NA,NA,NA,6,700,500,NA,1,0,4,1,1,0.5,88.00000737,11,29,19,22,20,21,23,24,32,36,35,26,3,4,5,6,34,8,9,30,28,37,27,33,0,31,18,15,17,16,14,13,1,11,17,14,92,109,92,109,31,46,0.715909091,0.715909091,6.5,5,7,4.5,1.5,3.533333333,4.5,4,3,4,6,1.5,1,1,0,0,1,3,5.6,0.817460317,-1,1
102,1906,7563056,18,357,330,354,351,348,345,342,339,336,333,4,5,6,6,7,6,7,6,4,3,4,3,2,2,3,2,4,4,3,4,4,1,2,4,4,3,4,4,3,4,3,1,6,1,8,0,3,1,0,2,3,2,4,2,3,4,4,2,2,12,4,4,2,6,6,1,9,6,5,4,2,3,3,4,2,7,7,5,2,15,1,72.5,20,7,5,88,0,1,0,0,NA,0.5,0,0,1,1,0,0,NA,NA,NA,6,700,500,NA,1,0,4,1,1,0.5,182.0000011,22,30,2,5,4,7,6,3,29,36,35,20,13,14,15,11,33,9,10,28,32,37,34,31,0,27,26,23,25,24,18,17,1,11,17,14,92,109,92,109,31,46,0.715909091,0.715909091,6,4,3,5,5,3.666666667,5.5,3.833333333,4,4,5,3.5,1,1,0,1,0,3,2.8,0.650793651,1,0
103,1938,7567737,18,357,300,354,351,348,345,342,339,336,333,7,1,7,2,6,2,7,1,7,1,7,6,6,7,5,1,3,4,3,4,3,1,1,4,2,3,3,3,3,2,3,1,5,1,NA,1,2,2,0,1,2,1,2,2,4,4,4,1,2,15,5,4,2,1,5,2,15,3,6,1,1,5,1,6,4,7,7,5,2,20,1,72.5,10,7,5,88,0,1,0,0,NA,0.5,0,0,1,1,0,0,NA,NA,NA,6,700,500,NA,1,0,4,1,1,0.5,60.99999854,19,27,10,14,11,12,15,13,34,36,35,18,4,5,6,2,28,8,9,33,29,37,32,31,0,30,23,20,22,21,26,25,1,11,18,14,92,110,92,110,31,46,0.727272727,0.727272727,6.5,7,6.5,7,1.5,3.2,6.5,3.5,5,4,6,2,1,1,0,0,0,2,6.2,0.317460317,-1,0
106,1957,7570383,18,NA,330,354,352,350,347,342,340,337,332,5,3,6,1,7,2,6,1,7,3,4,3,6,7,5,1,3,2,2,3,3,3,2,4,4,4,4,3,2,4,4,2,14,1,6,1,2,2,0,2,2,2,2,2,2,4,4,2,1,4,4,5,2,1,4,1,7,6,6,4,5,3,2,7,2,7,7,6,2,13,1,72.5,20,7,5,88,0,1,0,0,NA,0.5,0,0,1,1,0,0,NA,NA,NA,6,700,500,NA,1,0,4,1,1,0.5,59.00000248,17,33,21,24,22,26,25,23,28,36,35,20,14,15,16,18,34,3,4,32,31,37,30,29,0,27,12,9,11,10,7,6,1,11,19,14,92,111,92,111,31,46,0.738636364,0.738636364,6,6.5,5.5,5.5,1,3.133333333,6,3.666666667,4,5,6,2.5,0,1,1,1,0,3,5,0.484126984,1,1
107,1997,7572644,19,357,330,354,351,348,345,342,339,336,333,6,1,7,2,6,3,5,1,7,2,3,1,4,6,4,1,2,1,1,4,2,4,3,4,2,4,4,2,3,4,4,2,15,1,8,0,3,1,0,1,2,2,4,1,2,2,2,1,2,20,4,4,2,6,6,1,6,5,5,3,5,4,2,6,3,7,7,5,1,5,2,72.5,10,7,5,88,0,1,0,0,NA,0.5,0,0,1,1,0,0,NA,NA,NA,6,700,500,NA,1,0,4,1,1,0.5,240.9999954,25,32,6,9,11,10,8,7,27,36,35,13,15,16,17,26,31,3,4,29,30,37,34,28,0,33,21,18,20,19,24,23,1,11,20,14,92,112,92,112,31,46,0.75,0.75,6,7,5.5,6,1.5,2.666666667,6,3.666666667,4,4,5,2,0,1,0,1,1,3,3.6,0.484126984,-1,0
109,2005,7572895,19,357,330,354,351,348,345,342,339,336,333,6,5,5,4,6,2,4,6,4,1,7,6,7,8,6,NA,2,3,2,2,4,3,2,3,2,3,3,2,4,4,4,2,14,2,20,0,-1,2,1,1,4,3,2,1,3,4,4,3,1,15,3,4,2,1,6,1,8,5,4,5,4,2,3,6,2,6,6,5,2,15,2,72.5,10,6,5,88,0,1,0,0,NA,0.5,0,0,1,1,0,0,NA,NA,NA,6,700,500,NA,1,0,4,1,1,0.5,101.0000016,26,34,4,8,9,7,6,5,30,36,35,3,20,21,22,10,29,24,25,28,27,37,31,33,0,32,18,15,17,16,13,12,1,11,20,14,92,112,92,112,31,46,0.75,0.75,6.5,3.5,6,3.5,4,2.866666667,4.5,3.5,3,4,4,3.5,0,0,1,1,0,2,6.8,0.317460317,1,0
